GEOID,category,name,rating,lat,lon
550279607003,daycare,YMCA of Dodge County,0.0,43.4832584495652,-88.8139204215116
550279607003,daycare,Hand-N-Hand,0.0,43.4686737060547,-88.8304214477539
550279607003,laundry,Rock River Laundry,0.0,43.4444465637207,-88.6401596069336
550279607003,laundry,Done Bright Cleaning,0.0,43.468705,-88.831146
550279607001,grocery,Lupita's Market,4.2,43.4717484,-88.8394928
550279607001,restaurant,Lupita's Market,4.2,43.4717484,-88.8394928
550279607001,restaurant,Life Boost Nutrition Beaver Dam,0.0,43.472211,-88.839044
550279607001,restaurant,Cocktails Bar and Grill,4.3,43.4717369,-88.8394928
550279607001,restaurant,Dairy Queen Ltd Brazier,2.8,43.47369,-88.83903
550279607001,clinic,Affiliated Counseling Center,2.0,43.4769769,-88.8367659
550279607001,clinic,Animal Clinic of Beaver Dam,0.0,43.47869,-88.83536
550279607001,clinic,Van Go,2.7,43.191079,-89.454317
550279607001,clinic,Dodge County Food Pantry,0.0,43.47282491720848,-88.82758607585247
550279607001,clinic,"Animart, Inc.",0.0,43.4736595,-88.8323898
550279607001,school,Schools,0.0,43.4677204,-88.8380449
550279607001,school,Drivers Edvantage Driving School,5.0,43.468705498407765,-88.83114584072845
550279607001,school,Bestway Driving Academy,1.0,43.45430116409568,-88.84165999999999
550279607001,hair,Key West Tanning Salon & Spa,0.0,43.47704,-88.83514
550279607001,hair,Trends Hair Styling Salon,3.3,43.4692917,-88.8310394
550279607001,hair,Shanna Rose Salon,0.0,43.48918,-88.82894
550279607001,hair,Moda Bella Salon,0.0,43.4714451,-88.8382519
550279607001,hair,La Moore Hair & Tanning Salon,0.0,43.4717484,-88.8394928
550279607001,gym,Aspire Boot Camp,3.0,43.478434,-88.835448
550279607001,gym,Momentum Gym,4.0,43.47373277230289,-88.83240535765975
550279607001,gym,Mindful Wellness,0.0,43.10625,-89.51311
550279607001,gym,AKF Martial Arts Academy,0.0,43.47289073758864,-88.8383223
550279607001,coffee,Life Boost Nutrition Beaver Dam,0.0,43.472211,-88.839044
550279607001,coffee,Dairy Queen Ltd Brazier,2.8,43.47369,-88.83903
550279607001,daycare,Hand-N-Hand,0.0,43.4686737060547,-88.8304214477539
550279607001,laundry,Rock River Laundry,0.0,43.4444465637207,-88.6401596069336
550279607001,laundry,Done Bright Cleaning,0.0,43.468705,-88.831146
551010013013,grocery,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013013,grocery,Pick N Save,1.0,42.749557907007,-87.808276622895
551010013013,grocery,Racine Supermarket,0.0,42.7379493713379,-87.7901153564453
551010013013,grocery,Santa Fe Taqueria & Liquor Store,4.5,42.7424185313847,-87.7865309989944
551010013013,grocery,Mjs Mini Mart,0.0,42.74045,-87.79566
551010013013,restaurant,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013013,restaurant,Big Geno’s,5.0,42.736169,-87.806139
551010013013,restaurant,ChaChas Kitchen,5.0,42.74944249084739,-87.80783727765083
551010013013,restaurant,Park Inn,4.1,42.7498664855957,-87.7986755371094
551010013013,restaurant,Gus's Gyros,3.7,42.7480545043945,-87.7990112304688
551010013013,pharmacy,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013013,clinic,"Rudy Byron, MD",3.7,42.74,-87.81132
551010013013,clinic,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013013,clinic,Nvira Genetics,0.0,42.751744,-87.798418
551010013013,clinic,"Larry D Neumann, DDS",5.0,42.7532348632812,-87.7980804443359
551010013013,clinic,Beechwood Veterinary Clinic,3.9,42.749799,-87.8150411
551010013013,hospital,"Priceless Time Adult Family Home, LLC",0.0,42.744019,-87.801422
551010013013,school,William Horlick High School,0.0,42.74673,-87.80931
551010013013,school,Racine Unified School District,0.0,42.75045,-87.79141
551010013013,school,Small World Montessori School,3.0,42.7425231933594,-87.7920913696289
551010013013,school,Racine Unified School District,0.0,42.74673,-87.80931
551010013013,school,Schools-Public-Unified,0.0,42.7411689758301,-87.7910842895508
551010013013,bank,Wells Fargo Bank,0.0,42.7425232,-87.7955399
551010013013,hair,Partners In Design & Spa,4.1,42.74795,-87.78641
551010013013,hair,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013013,hair,Arrogant Beauty,0.0,42.7396765934833,-87.8074987510238
551010013013,hair,Studio 1 Hair Styles,0.0,42.7515411376953,-87.7918090820312
551010013013,hair,Talk of The Town,0.0,42.7512093,-87.7947464
551010013013,gym,CrossFit Racine,0.0,42.744264,-87.797436
551010013013,gym,Wisconsin Strength Project,0.0,42.7442665100098,-87.7974166870117
551010013013,gym,Flex Fitness Gym,0.0,42.7486489,-87.81021849999999
551010013013,coffee,The Inclusive Bean,5.0,42.739267,-87.806534
551010013013,coffee,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013013,coffee,Rooster's Restaurant,3.6,42.74539,-87.79988
551010013013,coffee,Park Inn,4.1,42.7498664855957,-87.7986755371094
551010013013,coffee,FarmersMarket2210,5.0,42.74905,-87.80805
551010013013,daycare,Grandma’s Home Away From Home Daycare,5.0,42.749942,-87.815254
551010013013,daycare,Racine Kenosha Community Action Agency Head Start,0.0,42.745003849268,-87.7897987514734
551010013013,daycare,Xcite,0.0,42.7462854173448,-87.7978337605794
551010013013,daycare,A Corner of Fun Learning Center,0.0,42.74715,-87.7987799
551010013013,daycare,Kiddieland Child Care,0.0,42.7516292,-87.7983246
551010013013,laundry,Bubbles of Color,5.0,42.753792,-87.811206
551010013013,laundry,Queensway Food & Laundromat,0.0,42.7397918701172,-87.7926635742188
551010013013,laundry,Martinizing Dry Cleaning,0.0,42.7611847,-87.8018494
551010013013,laundry,Perfect Touch Cleaner,0.0,42.7360497,-87.7894974
551010013022,grocery,Santa Fe Taqueria & Liquor Store,4.5,42.7424185313847,-87.7865309989944
551010013022,grocery,Racine Supermarket,0.0,42.7379493713379,-87.7901153564453
551010013022,grocery,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013022,grocery,Main Stop Food,0.0,42.7426986694336,-87.7844924926758
551010013022,grocery,Mjs Mini Mart,0.0,42.74045,-87.79566
551010013022,restaurant,Chartroom Restaurant,3.8,42.733987563355235,-87.78267699999999
551010013022,restaurant,Bridge Tender Tavern,5.0,42.73420400000001,-87.78392011720351
551010013022,restaurant,Joeys Yardarm,3.7,42.7326126098633,-87.7874298095703
551010013022,restaurant,Big Geno’s,5.0,42.736169,-87.806139
551010013022,restaurant,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013022,pharmacy,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013022,clinic,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013022,clinic,"Larry D Neumann, DDS",5.0,42.7532348632812,-87.7980804443359
551010013022,clinic,Nvira Genetics,0.0,42.751744,-87.798418
551010013022,clinic,Anthony J Budzinski Ms DDS,0.0,42.751701,-87.787454
551010013022,clinic,Catholic Charities,0.0,42.7348804,-87.7883751
551010013022,hospital,"Priceless Time Adult Family Home, LLC",0.0,42.744019,-87.801422
551010013022,school,Small World Montessori School,3.0,42.7425231933594,-87.7920913696289
551010013022,school,Schools-Public-Unified,0.0,42.7411689758301,-87.7910842895508
551010013022,school,Racine Unified School District,0.0,42.75045,-87.79141
551010013022,school,Schools-Parochial,0.0,42.7401161193848,-87.786491394043
551010013022,school,Racine Unified School District,0.0,42.7387199401855,-87.7853927612305
551010013022,bank,Wells Fargo Bank,0.0,42.7425232,-87.7955399
551010013022,hair,Partners In Design & Spa,4.1,42.74795,-87.78641
551010013022,hair,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013022,hair,X&S Beauty Bar,0.0,42.74795707116358,-87.78644513162764
551010013022,hair,Arrogant Beauty,0.0,42.7396765934833,-87.8074987510238
551010013022,hair,Studio 1 Hair Styles,0.0,42.7515411376953,-87.7918090820312
551010013022,gym,CrossFit Racine,0.0,42.744264,-87.797436
551010013022,gym,Wisconsin Strength Project,0.0,42.7442665100098,-87.7974166870117
551010013022,coffee,The Inclusive Bean,5.0,42.739267,-87.806534
551010013022,coffee,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013022,coffee,Rooster's Restaurant,3.6,42.74539,-87.79988
551010013022,coffee,Park Inn,4.1,42.7498664855957,-87.7986755371094
551010013022,coffee,J&k’S Food Market,0.0,42.73562164167582,-87.79576999999999
551010013022,daycare,Racine Kenosha Community Action Agency Head Start,0.0,42.745003849268,-87.7897987514734
551010013022,daycare,Confident Kids Childcare,0.0,42.743626,-87.790163
551010013022,daycare,Almost Home Academy,0.0,42.7380599975586,-87.784797668457
551010013022,daycare,Keshawn Loving Daycare,0.0,42.73725,-87.7920199
551010013022,daycare,Xcite,0.0,42.7462854173448,-87.7978337605794
551010013022,laundry,Queensway Food & Laundromat,0.0,42.7397918701172,-87.7926635742188
551010013022,laundry,Perfect Touch Cleaner,0.0,42.7360497,-87.7894974
551010013022,laundry,Martinizing Dry Cleaning,1.0,42.7334823608398,-87.8022155761719
551010013024,grocery,Racine Supermarket,0.0,42.7379493713379,-87.7901153564453
551010013024,grocery,Santa Fe Taqueria & Liquor Store,4.5,42.7424185313847,-87.7865309989944
551010013024,grocery,Main Stop Food,0.0,42.7426986694336,-87.7844924926758
551010013024,grocery,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013024,grocery,Dean’s Mini Mart,0.0,42.7379568,-87.7901622
551010013024,restaurant,Butcher & Barrel Gastropub,4.0,42.731212030546814,-87.78390658540012
551010013024,restaurant,Reefpoint Brew House,3.3,42.7303802461312,-87.7756527811289
551010013024,restaurant,Chartroom Restaurant,3.8,42.733987563355235,-87.78267699999999
551010013024,restaurant,Corner House On The Lake,3.2,42.731789,-87.779939
551010013024,restaurant,Marci’s On Main,4.0,42.73098,-87.78396
551010013024,pharmacy,Walgreens,3.0,42.7313907,-87.7990202
551010013024,pharmacy,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013024,clinic,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013024,clinic,"Larry D Neumann, DDS",5.0,42.7532348632812,-87.7980804443359
551010013024,clinic,Walgreens,3.0,42.7313907,-87.7990202
551010013024,clinic,911 Dental Group,0.0,42.72925,-87.78231
551010013024,clinic,Nvira Genetics,0.0,42.751744,-87.798418
551010013024,hospital,Racine Community Health Center,0.0,42.73187254828497,-87.7952746
551010013024,hospital,"Priceless Time Adult Family Home, LLC",0.0,42.744019,-87.801422
551010013024,school,Racine Lutheran High School,0.0,42.7306137084961,-87.8059844970703
551010013024,school,Schools-Parochial,0.0,42.7401161193848,-87.786491394043
551010013024,school,Schools-Public-Unified,0.0,42.7411689758301,-87.7910842895508
551010013024,school,21st Century Preparatory School,0.0,42.7291488647461,-87.7959976196289
551010013024,school,Racine Unified School District,0.0,42.7387199401855,-87.7853927612305
551010013024,bank,Wells Fargo Bank,0.0,42.7425232,-87.7955399
551010013024,hair,Partners In Design & Spa,4.1,42.74795,-87.78641
551010013024,hair,The Main Credentials,5.0,42.7303307,-87.7831954
551010013024,hair,Tangles Salon Studio,4.3,42.7303799,-87.78384
551010013024,hair,Crazy Legs Hair Salon,5.0,42.731059261035355,-87.7999749
551010013024,hair,Walgreens,5.0,42.7452354770607,-87.797876894474
551010013024,gym,CrossFit Racine,0.0,42.744264,-87.797436
551010013024,gym,Wisconsin Strength Project,0.0,42.7442665100098,-87.7974166870117
551010013024,gym,Metamorphosis Arts,0.0,42.7310299,-87.78397
551010013024,gym,World Martial Arts Federation,0.0,42.7286071777344,-87.7839508056641
551010013024,coffee,Main Street Bakery,4.9,42.72973,-87.7837
551010013024,coffee,Divino Gelato Cafe,3.8,42.73080618406592,-87.78325089813126
551010013024,coffee,Sausage Kitchen,4.6,42.7454545,-87.8019658
551010013024,coffee,Market on Main,5.0,42.728445511786866,-87.78290460753372
551010013024,coffee,Rooster's Restaurant,3.6,42.74539,-87.79988
551010013024,daycare,Confident Kids Childcare,0.0,42.743626,-87.790163
551010013024,daycare,Racine Kenosha Community Action Agency Head Start,0.0,42.745003849268,-87.7897987514734
551010013024,daycare,Next Generation Now,4.0,42.7291488647461,-87.7959976196289
551010013024,daycare,Almost Home Academy,0.0,42.7380599975586,-87.784797668457
551010013024,daycare,Keshawn Loving Daycare,0.0,42.73725,-87.7920199
551010013024,laundry,Queensway Food & Laundromat,0.0,42.7397918701172,-87.7926635742188
551010013024,laundry,Perfect Touch Cleaner,0.0,42.7360497,-87.7894974
551010013024,laundry,Martinizing Dry Cleaners,1.0,42.7305011451244,-87.7834513038397
551010013024,laundry,Martinizing Dry Cleaning,1.0,42.7334823608398,-87.8022155761719
551010015013,grocery,Deli-Food Xpress,5.0,42.8139687,-87.8168869
551010015013,school,Racine Unified School District,0.0,42.7974700927734,-87.78564453125
551010015013,school,Schools-Public-Unified,0.0,42.7974700927734,-87.78564453125
551010015013,hair,Sandy's Hair Country,5.0,42.8139954,-87.8161621
551010015013,coffee,Everly’s Ice cream,5.0,42.814412,-87.816105
551010016022,clinic,Caledonia Veterinary Clinic,2.3,42.7759799,-87.8736
551010016022,hospital,Healthy Pathways,0.0,42.7609329,-87.8601889
551010017013,grocery,Festival Foods,2.8,42.7192054,-87.8492343
551010017013,grocery,Walmart Neighborhood Market,1.6,42.71811055039353,-87.84846437421987
551010017013,grocery,Malicki's Piggly Wiggly,3.3,42.717073364653,-87.8428816795349
551010017013,grocery,GFS Marketplace,3.0,42.72045,-87.84442
551010017013,grocery,Albrecht's Racine Sentry,1.0,42.7192054,-87.8492343
551010017013,restaurant,Angry Brothers Pub & Grill,3.8,42.7179313315267,-87.8601209074259
551010017013,restaurant,Georgie Porgie's Treefort Restaurant,3.9,42.7191081,-87.8464127
551010017013,restaurant,El Pueblito Mexican Restaurant,4.8,42.70230649467704,-87.85435147583485
551010017013,restaurant,Jose's Blue Sombrero Restaurant & Cantina,3.7,42.719549,-87.859691
551010017013,restaurant,Gyros Express,4.4,42.7183244,-87.8420577
551010017013,pharmacy,Good Value Pharmacy,0.0,42.719218,-87.842729
551010017013,pharmacy,Walmart Pharmacy,0.0,42.7183388,-87.8486023
551010017013,pharmacy,Walgreens,2.7,42.71910507405482,-87.83766210079193
551010017013,pharmacy,Nutritional Designs,5.0,42.7191292137521,-87.8427287936211
551010017013,pharmacy,Walmart Neighborhood Market,1.6,42.71811055039353,-87.84846437421987
551010017013,clinic,Goodyear Chiropractic Health Center,5.0,42.7135054,-87.8486734
551010017013,clinic,"Forefront Dermatology Racine, WI",1.7,42.717276645803544,-87.84742691534427
551010017013,clinic,"Joseph Sanfelippo, DDS - Mount Pleasant Family Dentistry",0.0,42.71937312927844,-87.85109293809815
551010017013,clinic,PT Plus - Racine,5.0,42.7133332,-87.8493245
551010017013,clinic,The Joint Chiropractic,3.7,42.7212,-87.84681
551010017013,hospital,Concentra Medical Centers,1.8,42.7201357483864,-87.8646558523178
551010017013,school,Racine Unified School District,0.0,42.71682,-87.85539
551010017013,school,Racine Unified School District,0.0,42.71052,-87.84123
551010017013,school,Schools-Public Unified,0.0,42.71373,-87.83768
551010017013,school,Starbuck Middle School,0.0,42.7269562,-87.8360515
551010017013,school,Racine Christian School,0.0,42.7218246459961,-87.8354110717773
551010017013,bank,Landmark Credit Union,2.3,42.718178,-87.856154
551010017013,bank,Chase Bank,3.1,42.7048408,-87.8513043
551010017013,bank,Tcf Bank,0.0,42.7184524536133,-87.8551406860352
551010017013,bank,U.S. Bank Branch,1.0,42.7182,-87.83675
551010017013,bank,McU Financial Center Credit Union,0.0,42.7139282,-87.8489227
551010017013,hair,Aponi Salon,4.2,42.7173044,-87.8473784
551010017013,hair,Salon Gloss,4.3,42.720108,-87.864113
551010017013,hair,Great Clips,2.3,42.704421,-87.854058
551010017013,hair,Cost Cutters,2.3,42.721292,-87.849303
551010017013,hair,Supercuts,2.6,42.719162,-87.844558
551010017013,gym,Vasa Fitness,3.3,42.71726493789958,-87.84339270243345
551010017013,gym,Synchronicity Pilates Studio,5.0,42.7190107,-87.8670333
551010017013,gym,VASA Fitness,0.0,42.71717,-87.84362
551010017013,gym,Runonheart Personal Training Fitness and Nutrition,0.0,42.72303,-87.8438199
551010017013,gym,Championship Martial Arts - Racine,3.8,42.7215370563737,-87.8485794687866
551010017013,coffee,O&H Danish Bakery,4.2,42.72009,-87.85173
551010017013,coffee,Starbucks,3.0,42.7196035,-87.84855729
551010017013,coffee,7 Brew Coffee,3.0,42.701258090012914,-87.8538908
551010017013,coffee,Dunkin',3.1,42.71961768723566,-87.8541633984993
551010017013,coffee,Meli Cafe Pancake House & Restaurant,3.9,42.720039964467496,-87.86750274335381
551010017013,daycare,Christ Church Child Care Center,5.0,42.7163467407227,-87.8412475585938
551010017013,daycare,Omunique's Daycare,0.0,42.70897,-87.84694
551010017013,laundry,Pronto Laundromat,3.0,42.7175254821777,-87.843132019043
551010017013,laundry,Martinizing Dry Cleaning,1.4,42.71888,-87.83511
551010017013,laundry,Racine Cleaners & Alterations,1.0,42.718921,-87.8352
551010017061,grocery,Festival Foods,2.8,42.7192054,-87.8492343
551010017061,grocery,Walmart Neighborhood Market,1.6,42.71811055039353,-87.84846437421987
551010017061,grocery,Albrecht's Racine Sentry,1.0,42.7192054,-87.8492343
551010017061,grocery,GFS Marketplace,3.0,42.72045,-87.84442
551010017061,grocery,Piggly Wiggly Super Markets,1.7,42.738092,-87.848389
551010017061,restaurant,Angry Brothers Pub & Grill,3.8,42.7179313315267,-87.8601209074259
551010017061,restaurant,Jose's Blue Sombrero Restaurant & Cantina,3.7,42.719549,-87.859691
551010017061,restaurant,Meli Cafe Pancake House & Restaurant,3.9,42.720039964467496,-87.86750274335381
551010017061,restaurant,Smokehouse 20,3.4,42.71892511323381,-87.86931871190274
551010017061,restaurant,Georgie Porgie's Treefort Restaurant,3.9,42.7191081,-87.8464127
551010017061,pharmacy,Walmart Neighborhood Market,1.6,42.71811055039353,-87.84846437421987
551010017061,pharmacy,Walmart Pharmacy,0.0,42.7183388,-87.8486023
551010017061,pharmacy,Aurora Pharmacy,0.0,42.7192054,-87.8492343
551010017061,clinic,Red Dragon Acupuncture & Wellness Center,5.0,42.7229041,-87.8662643
551010017061,clinic,Wisnova - Racine Endodontics & Periodontics,4.5,42.721012,-87.863973
551010017061,clinic,The Joint Chiropractic,3.7,42.7212,-87.84681
551010017061,clinic,Concentra Medical Centers,1.8,42.7201357483864,-87.8646558523178
551010017061,clinic,Warren Eye Care Center,5.0,42.7209794,-87.8623028
551010017061,hospital,Concentra Medical Centers,1.8,42.7201357483864,-87.8646558523178
551010017061,hospital,Branko Prpa MD - Spine Surgery,0.0,42.7197801,-87.871134
551010017061,school,Schools-Public-Unified,0.0,42.715339,-87.872848
551010017061,school,Racine Unified School District,0.0,42.71682,-87.85539
551010017061,bank,Landmark Credit Union,2.3,42.718178,-87.856154
551010017061,bank,Educators Credit Union,2.9,42.73867,-87.8478499
551010017061,bank,Tcf Bank,0.0,42.7184524536133,-87.8551406860352
551010017061,bank,Johnson Financial Group,0.0,42.7198443,-87.8633805
551010017061,bank,McU Financial Center Credit Union,0.0,42.7139282,-87.8489227
551010017061,hair,Cost Cutters,2.3,42.721292,-87.849303
551010017061,hair,Salon Gloss,4.3,42.720108,-87.864113
551010017061,hair,Aponi Salon,4.2,42.7173044,-87.8473784
551010017061,hair,Rapunzels Headquarters,0.0,42.71986,-87.85658
551010017061,hair,Supercuts,2.6,42.719162,-87.844558
551010017061,gym,Razor Sharp Fitness,3.7,42.7203941345215,-87.8723983764648
551010017061,gym,Synchronicity Pilates Studio,5.0,42.7190107,-87.8670333
551010017061,gym,Red Dragon Acupuncture & Wellness Center,5.0,42.7229041,-87.8662643
551010017061,gym,Runonheart Personal Training Fitness and Nutrition,0.0,42.72303,-87.8438199
551010017061,gym,Championship Martial Arts - Racine,3.8,42.7215370563737,-87.8485794687866
551010017061,coffee,The Grind Cafe,4.4,42.72068,-87.87163
551010017061,coffee,O&H Danish Bakery,4.2,42.72009,-87.85173
551010017061,coffee,Starbucks,3.0,42.7196035,-87.84855729
551010017061,coffee,Meli Cafe Pancake House & Restaurant,3.9,42.720039964467496,-87.86750274335381
551010017061,coffee,Dunkin',3.1,42.71961768723566,-87.8541633984993
551010017032,restaurant,Joey's West,4.2,42.756374,-87.905825
551010017032,restaurant,Subway,2.8,42.7568966,-87.90785328850733
551010017032,clinic,Racine Community Acupuncture,5.0,42.7601852416992,-87.9132537841797
551010017032,clinic,Franksville Veterinary Clinic,3.0,42.7577095,-87.9098587
551010017032,clinic,Caledonia Veterinary Clinic,2.3,42.7759799,-87.8736
551010017032,clinic,8 Branches Chinese Medicine,5.0,42.9826,-87.88087
551010017032,clinic,Anderson's Pet Valhalla,5.0,42.7554393165687,-87.9083263068848
551010017032,school,Schools-Public Unified,0.0,42.7588081359863,-87.8865127563477
551010017032,school,North Cape School District School,0.0,42.7601089,-87.9140472
551010017032,school,Little Champs Academy I,1.6,42.757614840523146,-87.9093455
551010017032,school,St. Edwards Child Development Center,5.0,42.7147701029875,-87.8174086590202
551010017032,school,Easy Method Driving School - South Milwaukee,3.0,42.91109605838729,-87.86042915988035
551010017032,bank,U.S. Bank Branch,0.0,42.756645,-87.907066
551010017032,bank,Sehgal Legacy Technologies,0.0,42.46117277751879,-87.86960563234669
551010017032,hair,The Mane,0.0,42.760183,-87.913182
551010017032,hair,Dye Wild Salon,5.0,42.76013484618882,-87.9131067354541
551010017032,hair,Meraki Beauty Lounge ,2.7,42.75676,-87.90802
551010017032,hair,Blue Dove Salon & Day Spa,4.8,42.705217,-87.826609
551010017032,hair,Junction Room,0.0,42.75978,-87.91293
551010017032,gym,Blue River CrossFit,0.0,42.70024,-87.82501
551010017032,gym,Aces Fit,5.0,42.0642107,-87.697642
551010017032,gym,Training By J,5.0,42.7577026,-87.9093072
551010017032,gym,GYMGUYZ Greater Waukesha County,0.0,43.0069885253906,-88.2314529418945
551010017032,gym,Beyond Yoga,0.0,42.91054036600274,-87.86150509216601
551010017032,daycare,Little Champs Academy I,1.6,42.757614840523146,-87.9093455
551010017032,daycare,Motherland Learning Childcare,5.0,42.712299011554066,-87.80694035175821
551010017032,daycare,St. Edwards Child Development Center,5.0,42.7147701029875,-87.8174086590202
551010017032,daycare,Faithbridge Childcare Learning Center,0.0,42.759668,-87.911728
551010017032,daycare,T L C Child Care,0.0,42.7351684570312,-87.9036178588867
551010017032,laundry,Laundromax,4.5,42.623438,-87.844068
551010017032,laundry,Gina's Cleaning & Tailoring,0.0,42.756763458252,-87.9080200195312
551010017032,laundry,Whitefish Bay Cleaners,2.5,43.118336,-87.9147102
551010017032,laundry,SR Sparkle Service,0.0,42.726104,-87.82545
551010017032,laundry,Cleaning by Jessica,0.0,43.7473,-87.733491
550590009005,grocery,San Luis Grocery Store,4.4,42.58814,-87.83202
550590009005,grocery,Lou Perrine's Gas & Groceries,3.3,42.5889299555177,-87.8226048306885
550590009005,grocery,Fonte Food Market,0.0,42.5911026000977,-87.8278121948242
550590009005,grocery,Lomeli Butcher Shop,4.8,42.584088,-87.830099
550590009005,grocery,Quality Food Market,0.0,42.5910224914551,-87.8320846557617
550590009005,restaurant,Sazzy B,4.0,42.5844855,-87.818309489584
550590009005,restaurant,Church & Market,4.3,42.58456790408943,-87.81999506462459
550590009005,restaurant,The Garage,4.4,42.58068301332095,-87.84570178684729
550590009005,restaurant,Apis Restaurant,4.3,42.58522,-87.81937
550590009005,restaurant,Fin & Ale,4.4,42.598199,-87.820856
550590009005,pharmacy,Modern Apothecary,4.7,42.5910034179688,-87.8208465576172
550590009005,pharmacy,CVS Pharmacy,3.4,42.602343,-87.836525
550590009005,pharmacy,Living Well Home Medical Supplies,2.6,42.6013792,-87.8455087
550590009005,clinic,Acupuncture Oriental Medicine Clinic,0.0,42.59949641747082,-87.87661004453427
550590009005,clinic,Three Moons Acupuncture,0.0,42.5906798713135,-87.8209512
550590009005,clinic,Eye Care 4 U Sc,5.0,42.58601,-87.8222504
550590009005,clinic,Genesis Chiropractic Wellness & Rehabilitation Center,4.8,42.5811915,-87.8235537
550590009005,clinic,Savaglio Eye Clinic,5.0,42.6053696,-87.8455124
550590009005,hospital,St Catherine's Hospital,2.5,42.6055794,-87.8206024
550590009005,hospital,St Catherine's Medical Center Campus,3.7,42.6055794,-87.8206024
550590009005,hospital,Neurology Center of Kenosha,0.0,42.58597,-87.82055
550590009005,hospital,Chicago Concierge Pediatrics,4.0,41.9030647277832,-87.6746368408203
550590009005,school,Schools-Parochial,0.0,42.5902269780636,-87.8333739191294
550590009005,school,Kenosha Unified School District,0.0,42.58245,-87.8228
550590009005,school,Schools Parochial,0.0,42.5855598449707,-87.8326263427734
550590009005,school,Our Lady of Mount Carmel Pre-School Center,5.0,42.5859795,-87.8325577
550590009005,school,Donnas Gymnastics,0.0,42.5836176,-87.8180691
550590009005,bank,Chase Bank,2.8,42.6023208221792,-87.8449362516403
550590009005,bank,Tcf Bank,0.0,42.58437,-87.8182099
550590009005,bank,Flagstar Bank,1.0,42.5810699,-87.81795
550590009005,bank,Sehgal Legacy Technologies,0.0,42.46117277751879,-87.86960563234669
550590009005,hair,Moda Bella Salon and Spa,4.0,42.5811179,-87.822197
550590009005,hair,New Era Beauty,5.0,42.589566335529426,-87.8201253
550590009005,hair,Salon Pure,4.7,42.5853200899882,-87.818299
550590009005,hair,Salon on Sixth,3.9,42.58981,-87.81989
550590009005,hair,Theodore's Hair Design,0.0,42.5986862182617,-87.8208618164062
550590009005,gym,Anytime Fitness,4.3,42.58467,-87.81883
550590009005,gym,Flex & Burn Fitness,5.0,42.58384,-87.8181
550590009005,gym,XB Fitness,0.0,42.5880699157715,-87.8236465454102
550590009005,gym,Mellen Movement,0.0,42.58467,-87.81883
550590009005,gym,Step It Up with Steph,4.8,41.9005387,-87.6245928
550590009005,coffee,Anna's On The Lake,4.8,42.58841,-87.81896
550590009005,coffee,The Buzz Cafe,4.3,42.5845158347379,-87.8183250501752
550590009005,coffee,BLAK Coffee Kenosha,4.8,42.58432947643807,-87.81954713085696
550590009005,coffee,The Coffee Pot,4.1,42.591208,-87.820777
550590009005,coffee,Café at the Stella,4.1,42.58334,-87.82117
550590009005,daycare,Our Lady of Mount Carmel Pre-School Center,5.0,42.5859795,-87.8325577
550590009005,daycare,St. Edwards Child Development Center,5.0,42.7147701029875,-87.8174086590202
550590009005,daycare,Love N Care,1.0,42.5838814,-87.8249817
550590009005,daycare,Jasmine Child Care,0.0,42.5910301,-87.8297577
550590009005,daycare,Friedens Lutheran Day Care,5.0,42.5902269780636,-87.8333739191294
550590009005,laundry,Laundromax,4.5,42.623438,-87.844068
550590009005,laundry,Martino's Master Dry Cleaners,1.9,42.56574553539526,-87.8570088
550590009005,laundry,Martino's Master Drycleaners,1.0,42.5932808,-87.8208008
550590009005,laundry,Whitefish Bay Cleaners,2.5,43.118336,-87.9147102
550590009005,laundry,Lakeside Cleaners,0.0,42.5811386108398,-87.821907043457
551410117001,restaurant,Austin's Diner,4.0,44.34258742767776,-89.8604103
551410117001,restaurant,El Cafe,5.0,44.34253921150539,-89.8604103
551410117001,clinic,Behavioral Health Clinic-Stevens Point,0.0,44.490255394816955,-89.55215849999999
551410117001,clinic,Behavioral Health Clinic,0.0,44.6626,-90.16786
551410117001,clinic,AN/EX Hypnosis & Wellness Center,5.0,44.51565465165259,-89.63783277812149
551410117001,clinic,Central Wisconsin Speech Therapy,0.0,44.98220980000001,-89.64803620295872
551410117001,school,Port Edwards School District,0.0,44.346866607666,-89.8609466552734
551410117001,bank,Nekoosa Port Edwards State Bank,0.0,44.3431587219238,-89.8610153198242
551410117001,bank,Port Credit Union,0.0,44.3431625366211,-89.8596572875977
551410117001,hair,Mia Bella Salon,0.0,44.342555,-89.859962
551410117001,gym,Stevens Taekwondo,0.0,44.339337721467,-89.8593067377806
